case,pair,rater_a,rater_b,label,class,dsc,nsd,binary_kappa,tp,tn,fp,fn
s0072,combined_mask_vs_clip_unet,combined_mask.nii.gz,clip_unet,1,pancreas,0.9068693892784883,0.6534063631656312,0.9067619524944646,23083,21975300,3963,778
s0072,combined_mask_vs_clip_unet,combined_mask.nii.gz,clip_unet,2,kidney,0.9266528635269208,0.6838281126556219,0.9262972202522802,98910,21888556,15600,58
s0072,combined_mask_vs_clip_unet,combined_mask.nii.gz,clip_unet,3,liver,0.92652034197012,0.6308612062451283,0.9250187694781546,409276,21528931,54506,10411
s0073,combined_mask_vs_clip_unet,combined_mask.nii.gz,clip_unet,0,background,0.9980761585727447,nan,0.9388843357180499,15501805,474909,13242,46519
s0073,combined_mask_vs_clip_unet,combined_mask.nii.gz,clip_unet,1,pancreas,0.8908132837710878,0.6413083636508198,0.8906470668345808,21808,16009321,4280,1066
s0073,combined_mask_vs_clip_unet,combined_mask.nii.gz,clip_unet,2,kidney,0.9342559013949763,0.7049457058758737,0.9338865462204097,83984,15940671,11131,689
s0073,combined_mask_vs_clip_unet,combined_mask.nii.gz,clip_unet,3,liver,0.9454490035590379,0.6247934815483708,0.9440886792391664,369117,15624763,31108,11487
s0075,combined_mask_vs_clip_unet,combined_mask.nii.gz,clip_unet,0,background,0.9980521574033208,nan,0.9233049585961746,24624623,594880,33619,62498
s0075,combined_mask_vs_clip_unet,combined_mask.nii.gz,clip_unet,1,pancreas,0.8835679909126237,0.510458140148465,0.8834157995456838,29558,25278272,7578,212
s0075,combined_mask_vs_clip_unet,combined_mask.nii.gz,clip_unet,2,kidney,0.867166036394195,0.5326300356606064,0.8665145377885862,107317,25175425,21399,11479
s0075,combined_mask_vs_clip_unet,combined_mask.nii.gz,clip_unet,3,liver,0.942921934945273,0.539224640094446,0.941805519449694,458005,24802166,33521,21928
s0076,combined_mask_vs_clip_unet,combined_mask.nii.gz,clip_unet,0,background,0.9942585737767692,nan,0.7536949073246144,43580135,793152,15302,488012
s0076,combined_mask_vs_clip_unet,combined_mask.nii.gz,clip_unet,1,pancreas,0.5993339532469779,0.3092503192890622,0.5989795988704542,27715,44811830,35983,1073
s0076,combined_mask_vs_clip_unet,combined_mask.nii.gz,clip_unet,2,kidney,0.9525471471796816,0.7415776652026265,0.9524103881732956,123091,44741246,11933,331
s0076,combined_mask_vs_clip_unet,combined_mask.nii.gz,clip_unet,3,liver,0.7388867225019353,0.29551027953854614,0.7340442376813674,642346,43780261,440096,13898
s0077,combined_mask_vs_clip_unet,combined_mask.nii.gz,clip_unet,0,background,0.9978267783699886,nan,0.9262671697914526,17128225,483966,12763,61846
s0077,combined_mask_vs_clip_unet,combined_mask.nii.gz,clip_unet,1,pancreas,0.8035543347067882,0.4143934038516398,0.8032969009391339,19307,17658053,9317,123
s0077,combined_mask_vs_clip_unet,combined_mask.nii.gz,clip_unet,2,kidney,0.9372215833603144,0.7281799986449097,0.9369031630124844,83946,17591608,10909,337
s0077,combined_mask_vs_clip_unet,combined_mask.nii.gz,clip_unet,3,liver,0.9338307890240867,0.5958882787425784,0.9322716937637214,380699,17252150,41634,12317
s0078,combined_mask_vs_clip_unet,combined_mask.nii.gz,clip_unet,0,background,0.9910381581914863,nan,0.7324080006045749,18713004,483863,20683,317756
s0078,combined_mask_vs_clip_unet,combined_mask.nii.gz,clip_unet,1,pancreas,0.8898549794661191,0.6028198935614071,0.8896804917392218,27735,19500705,6333,533
s0078,combined_mask_vs_clip_unet,combined_mask.nii.gz,clip_unet,2,kidney,0.8364430522588427,0.5084964641001439,0.8355824050350468,85983,19415697,24250,9376
s0078,combined_mask_vs_clip_unet,combined_mask.nii.gz,clip_unet,3,liver,0.7130260239232468,0.3713585173166231,0.7057612637347564,370145,18867214,287173,10774
s0080,combined_mask_vs_clip_unet,combined_mask.nii.gz,clip_unet,0,background,0.999389230175396,nan,0.9781382924216822,21194709,596573,12011,13895
s0080,combined_mask_vs_clip_unet,combined_mask.nii.gz,clip_unet,1,pancreas,0.9188118002778459,0.679994013892201,0.9187207658108938,22487,21790727,2955,1019
s0080,combined_mask_vs_clip_unet,combined_mask.nii.gz,clip_unet,2,kidney,0.9693460177397858,0.8720322741585859,0.9692694263817093,52730,21761123,2747,588
s0080,combined_mask_vs_clip_unet,combined_mask.nii.gz,clip_unet,3,liver,0.9824735303290559,0.8056263829260458,0.9820366128464983,521354,21277233,8195,10406
s0082,combined_mask_vs_clip_unet,combined_mask.nii.gz,clip_unet,0,background,0.9965313904356218,nan,0.8984077655303564,15954916,510316,14380,96688
s0082,combined_mask_vs_clip_unet,combined_mask.nii.gz,clip_unet,1,pancreas,0.9273866198947632,0.7396294701285455,0.9272992035302494,18506,16554896,2133,765
s0082,combined_mask_vs_clip_unet,combined_mask.nii.gz,clip_unet,2,kidney,0.9395610040064377,0.694894990350724,0.9392409791334121,82314,16483396,10419,171
s0082,combined_mask_vs_clip_unet,combined_mask.nii.gz,clip_unet,3,liver,0.8931867872900329,0.5554322305078246,0.8901683269277415,409335,16069063,84297,13605
