case,pair,rater_a,rater_b,label,class,dsc,nsd,binary_kappa,tp,tn,fp,fn
UKCHLL009,annotation_1_vs_weighted,annotation_1.nii.gz,weighted,1,pancreas,0.8397713718867724,nan,0.8396820417576061,71111,151683129,16557,10579
UKCHLL009,annotation_1_vs_weighted,annotation_1.nii.gz,weighted,2,kidney,0.913759851846318,nan,0.9136158094873781,232397,151505112,4169,39698
UKCHLL009,annotation_1_vs_weighted,annotation_1.nii.gz,weighted,3,liver,0.9699443727659215,nan,0.9696417677065313,1467456,150222976,46078,44866
UKCHLL009,annotation_2_vs_annotation_3,annotation_2.nii.gz,annotation_3.nii.gz,0,background,0.9998383336283448,nan,0.9872010562247914,149839963,1892957,28161,20295
UKCHLL009,annotation_2_vs_annotation_3,annotation_2.nii.gz,annotation_3.nii.gz,1,pancreas,0.9531489231397366,nan,0.953118673135805,93380,151678816,6405,2775
UKCHLL009,annotation_2_vs_annotation_3,annotation_2.nii.gz,annotation_3.nii.gz,2,kidney,0.9803007016107178,nan,0.9802678405274454,247796,151523621,3814,6145
UKCHLL009,annotation_2_vs_annotation_3,annotation_2.nii.gz,annotation_3.nii.gz,3,liver,0.9906421537505917,nan,0.9905445710894789,1551781,150200278,10076,19241
UKCHLL009,annotation_2_vs_weighted,annotation_2.nii.gz,weighted,0,background,0.9994889143175453,nan,0.9589490514359116,149815089,1813072,53035,100180
UKCHLL009,annotation_2_vs_weighted,annotation_2.nii.gz,weighted,1,pancreas,0.8277283372365339,nan,0.8276263138273191,75106,151675007,24679,6584
UKCHLL009,annotation_2_vs_weighted,annotation_2.nii.gz,weighted,2,kidney,0.9309095769564927,nan,0.9307903595027097,243761,151501432,7849,28334
UKCHLL009,annotation_2_vs_weighted,annotation_2.nii.gz,weighted,3,liver,0.9720657125040539,nan,0.971780002885219,1494152,150201349,67705,18170
UKCHLL009,annotation_3_vs_weighted,annotation_3.nii.gz,weighted,0,background,0.9994660037742173,nan,0.9571979663809077,149807724,1813573,52534,107545
UKCHLL009,annotation_3_vs_weighted,annotation_3.nii.gz,weighted,1,pancreas,0.8430149849588124,nan,0.8429235690790593,74963,151678494,21192,6727
UKCHLL009,annotation_3_vs_weighted,annotation_3.nii.gz,weighted,2,kidney,0.9275981111558905,nan,0.9274725799620871,243975,151499315,9966,28120
